,Gen Adv Loss,Gen Cyc Loss,Gen Total Loss,Dis Total Loss
0,1.6016278643089572,0.3222659726196261,4.82428758967914,0.15225077581717006
1,1.88189783895702,1.5083637654400075,16.965535507527495,0.05636839349883229
2,1.897904596094892,1.5014902965854735,16.912807532719203,0.0411467807350565
3,1.928952211383055,1.5006964795116677,16.935917017556456,0.031748050570126564
4,1.9386363256968924,1.5006358495144956,16.944994795297,0.030314238956456244
5,1.934059911000449,0.7368543300229603,9.302603199029528,0.062044678794057256
6,1.9099226688016961,0.30389353515369805,4.948858009472585,0.04871782370463713
7,1.919480827825664,0.28697283928201145,4.789209216896659,0.047363003420987045
8,1.9131904447764985,0.2727767341077201,4.640957781755086,0.04353829462037507
9,1.9128662088532438,0.2619020791450289,4.531886998778467,0.044852062427341494
10,1.928306244965047,0.254963193255574,4.477938178251547,0.043851549522693094
11,1.9266688511061516,0.24791933643792483,4.405862213706157,0.044625736459263605
12,1.94492956316039,0.24470048887071325,4.391934446180299,0.0384298170458025
13,1.9405371882259719,0.23901515025129197,4.330688690834208,0.0405351166655101
14,1.961915050996646,0.2338909668677143,4.300824714876187,0.036819364808039115
15,1.9617262974476763,0.2271227357960713,4.232953650610788,0.039523349064134204
16,1.9702820560571228,0.21898170711516318,4.160099132228762,0.03430008830657519
17,1.9645855548793574,0.21424910318114357,4.1070765846573725,0.039897124665274994
18,1.9060074450618931,0.2088305506148318,3.994312953593126,0.056388274701967486
19,1.9725912365832055,0.2058586931781474,4.031178169413162,0.03213122185629441
20,1.9797005905017162,0.20441348639441959,4.0238354597518695,0.03130131041797907
21,1.9707417478566485,0.20251914879469984,3.995933233801998,0.04282042723762662
22,1.974616041315644,0.20078621703043167,3.9824782121918605,0.029803310542293925
23,2.0017759231234917,0.1997220152095437,3.9989960745199404,0.04210121296286615
24,1.904337291778532,0.1948916998975821,3.8532542928195457,0.05054793144756956
25,1.9713203343374135,0.19441024137776036,3.9154227517052753,0.03445440870789148
26,1.994564213351146,0.1928262044784865,3.9228262606460147,0.026062932158353678
27,1.9956579399007215,0.19073885363111617,3.9030464844408828,0.027442977014087093
28,2.0011537508415516,0.1911319378755494,3.9124731300736286,0.025500712256981875
29,2.001692316298292,0.1904777481294136,3.9064698010873693,0.027366769438518134
30,2.0042025007164557,0.18944517402315952,3.8986542466352745,0.026041674198829003
31,1.992204591091762,0.18797235718286875,3.8719281606328515,0.027448136156905435
32,2.0011796636113734,0.1862301157354546,3.863480820076298,0.025328025280901077
33,2.0077537730304416,0.18630498536487125,3.8708036228029457,0.023259383381536998
34,2.003173954451262,0.1834735183764114,3.8379091370080327,0.03718413994846139
35,1.9743300439960667,0.18192635382861216,3.793593581551428,0.024153508572106453
36,1.9956340099702765,0.18227042348336564,3.8183382464878597,0.026953020950219335
37,2.0017599182596593,0.17976123830085117,3.799372307781472,0.021601283082813977
38,2.006468397976239,0.1777955650298326,3.7844240457010168,0.02390710912746137
39,2.0060824714998193,0.17838336474923436,3.7899161170540587,0.027242991685577388
40,2.0002779644181223,0.1781740705691167,3.7820186665825752,0.024531324684465013
41,1.9973769026524477,0.17561747227459829,3.7535516265104576,0.02075908815032487
42,2.006189094550574,0.1738228885603866,3.744417977231398,0.023376235114867246
43,2.0095704112734114,0.17331134529510286,3.7426838595221548,0.021927083108220686
44,2.007284248053138,0.17254296679105333,3.732713914629239,0.02218082019918239
45,2.006156776124226,0.17308744430732625,3.7370312132560874,0.025455375670640074
46,2.0104138815580908,0.17200595280254827,3.730473409837751,0.01884067389962158
47,2.007684650451644,0.17022530874336705,3.709937742269878,0.01943267325261064
48,2.0145098051028465,0.16962020405764772,3.7107118459652737,0.02054568126212869
49,2.010568269915672,0.16817131242963043,3.6922813930999494,0.01825397229393019
